Date,Ticker,Open,High,Low,Close,Volume
2000-01-03,IBM,55.3348529259342,57.0880966186523,55.0580274549396,57.0880966186523,10823694
2000-01-04,IBM,56.1038569372502,56.3499267952817,54.5659222882736,55.1503372192383,8606279
2000-01-05,IBM,55.5809226295548,58.9336193958067,55.1810623067499,57.0880966186523,13318927
2000-01-06,IBM,58.0723823667397,58.5337621342556,55.8577586971755,56.1038284301758,8338607
2000-01-07,IBM,57.7032844825943,58.0416294229858,54.4428660320592,55.8577651977539,12402108
2000-01-10,IBM,57.7032906428465,58.7490852777316,56.7805309019149,58.072395324707,8933363
2000-01-11,IBM,58.0108668544277,59.6103161903116,57.3956925223806,58.5645217895508,8235472
2000-01-12,IBM,58.8720737538468,60.0409023611195,58.1953843343598,58.8105583190918,7116775
2000-01-13,IBM,59.0259114464689,59.5488106981799,56.9650780706799,58.195426940918,8880226
2000-01-14,IBM,59.518050219187,60.6868796669666,57.8263215265086,58.8721160888672,11460604
2000-01-18,IBM,58.9028906579013,58.9336503688794,56.5959908833454,56.9650917053223,7995519
2000-01-19,IBM,56.872761249045,60.0409023611195,55.4578630478795,58.8105583190918,9031687
2000-01-20,IBM,60.5330757246629,61.3943197895289,58.5645217895508,58.5645217895508,18601436
2000-01-21,IBM,59.9794226254794,60.5330775775496,59.0259033634793,59.7948722839355,8230660
2000-01-24,IBM,59.9794226254794,60.4715621061812,57.36493457983,59.7948722839355,6798163
2000-01-25,IBM,57.4572045850914,58.8105880353497,57.0881000077483,58.626033782959,7255997
2000-01-26,IBM,58.5952724166366,59.0258924186842,57.088094554594,57.4571990966797,5120275
2000-01-27,IBM,58.0723891250502,58.287699184623,54.9350055553337,55.8577651977539,8707532
2000-01-28,IBM,55.4886658564945,56.1961155069292,54.1660417431951,54.9042510986328,6976192
2000-01-31,IBM,54.8119641605457,55.5194136593183,53.9507200971674,55.2425842285156,6488024
2000-02-01,IBM,55.3041295792996,55.8270290250242,53.7046793819786,54.1352996826172,7640716
2000-02-02,IBM,55.1195559128422,56.995834899747,54.3198311512406,55.8577651977539,8062254
2000-02-03,IBM,56.595971133137,57.8263159410686,56.1345874117941,57.6417655944824,6499635
2000-02-04,IBM,58.1646925362455,58.2877274767838,56.5037228026989,56.9035873413086,5653944
2000-02-07,IBM,57.0880999015055,57.5187238713236,55.6732009880423,56.165340423584,6045357
2000-02-08,IBM,57.6100671511219,58.6261743411337,57.24057791647,58.5338020324707,5715658
2000-02-09,IBM,58.6261893242287,58.9956825848851,57.6408739624786,57.8256225585938,5621936
2000-02-10,IBM,57.979553782768,58.6877479553223,57.5792725131511,58.6877479553223,4651144
2000-02-11,IBM,58.6569794839842,58.8417241424523,56.4400199929229,56.8403053283691,6013872
2000-02-14,IBM,57.1482011453051,57.3329496924877,56.4092187512937,57.1789932250977,4753024
2000-02-15,IBM,57.0866428824371,57.8564176524262,56.1013274025395,57.702465057373,5415665
2000-02-16,IBM,57.3945405333615,57.7948258499633,56.7787184815025,57.0250473022461,4149377
2000-02-17,IBM,57.3945434081661,58.5646033995179,57.0250501585433,57.517707824707,5478425
2000-02-18,IBM,56.7787048617822,57.1174098577386,54.9312430809364,55.423900604248,8026376
2000-02-22,IBM,55.1775903977229,55.8857848427419,53.5764568401034,54.6849327087402,8006921
2000-02-23,IBM,54.4385740110761,54.4385740110761,53.4532631050123,53.5764274597168,7777324
2000-02-24,IBM,53.607221063234,54.6849082938403,53.2993121108775,54.4385795593262,9531152
2000-02-25,IBM,54.1306666028812,54.1306666028812,51.6981715123806,53.2069358825684,10786561
2000-02-28,IBM,51.5442120051383,52.4679425998556,51.2055110491801,51.4826278686523,8869975
2000-02-29,IBM,52.0061067787283,52.0061067787283,49.7275671371667,50.6205101013184,10967205
