Date,Ticker,Open,High,Low,Close,Volume
2000-06-23,EBAY,5.15642030642634,5.16225325676863,4.6664435956525,5.02809286117554,113492016
2000-06-26,EBAY,5.05142494487381,5.1622526808261,4.80643598238973,4.8939323425293,35925120
2000-06-27,EBAY,4.80060345565157,4.98726122940703,4.713107095512,4.8939323425293,59284051
2000-06-28,EBAY,4.82393602610636,5.10392228402717,4.68977521282909,4.85310077667236,37135930
2000-06-29,EBAY,4.75977320698847,4.98726253399902,4.53228430293138,4.8239369392395,54347674
2000-06-30,EBAY,4.89976585209228,5.08642364717618,4.81810243231297,5.06892395019531,27052186
2000-07-03,EBAY,5.0397589895922,5.05725868731663,4.91143153854266,4.92893123626709,11518848
2000-07-05,EBAY,4.80643619915837,4.82976884488345,4.71310730807154,4.71894025802612,23653555
2000-07-06,EBAY,4.74810692889021,4.82976993856005,4.67227729344927,4.75977325439453,26732851
2000-07-07,EBAY,4.75393903912681,4.7831046388459,4.54394942805128,4.64311170578003,17833306
2000-07-10,EBAY,4.66061097439793,4.73060765230812,4.4331220884049,4.48561906814575,37102666
2000-07-11,EBAY,4.374792149045,4.38645762983188,4.05980682670538,4.10063791275024,65975818
2000-07-12,EBAY,4.5147839223578,5.06309140496279,4.30479432658121,4.91143131256104,93350189
2000-07-13,EBAY,4.94642985101145,5.0864236195165,4.77143838054858,4.98726177215576,56834870
2000-07-14,EBAY,5.47577970077599,5.7805565121541,5.40140758102899,5.7105598449707,73061050
2000-07-17,EBAY,5.64639606410794,5.85638564034174,5.41307426574223,5.6172308921814,45208627
2000-07-18,EBAY,5.50932120990643,5.7280600537199,5.36641073226929,5.36641073226929,26446781
2000-07-19,EBAY,5.39557470681341,5.48307107071104,5.2264161978203,5.30807876586914,17146166
2000-07-20,EBAY,5.366410643015,5.73972670665221,5.30807986268144,5.69306182861328,36794736
2000-07-21,EBAY,5.59973208735056,5.6463969619883,5.36641025188242,5.48307180404663,23577523
2000-07-24,EBAY,5.50057027393883,5.54140219815636,5.13892098218756,5.14475393295288,22325846
2000-07-25,EBAY,5.26724851304137,5.34307771999578,4.87643361589568,5.24974966049194,38617603
2000-07-26,EBAY,5.26141531258421,5.31974608717535,4.68977558258614,4.91726446151733,70535837
2000-07-27,EBAY,4.80643764788791,4.80643764788791,4.54978312003975,4.63727951049805,35585827
2000-07-28,EBAY,4.68977554948958,4.7947711967847,4.31646037114522,4.37479114532471,25885094
2000-07-31,EBAY,4.47978693655027,4.66644477844238,4.20563354848635,4.66644477844238,32077901
2000-08-01,EBAY,4.67227671088137,4.67810966142951,4.46812005806922,4.53228378295898,18191606
2000-08-02,EBAY,4.51478323279626,4.78893735517946,4.47395216371678,4.561448097229,21644410
2000-08-03,EBAY,4.45791262705381,4.7014429123204,4.29312867170464,4.66644477844238,24581146
2000-08-04,EBAY,4.77435499269164,4.94642977382968,4.69123407724026,4.73644018173218,14381453
2000-08-07,EBAY,4.47395398472951,4.78310550667145,4.46812103290876,4.66644477844238,29297030
2000-08-08,EBAY,4.61977879290801,4.7014417907308,4.61394584247879,4.68977546691895,15079046
2000-08-09,EBAY,4.78893763193579,4.81226900811717,4.53811613875047,4.66061019897461,21808829
2000-08-10,EBAY,4.63144475944812,4.66644287908101,4.45645246947033,4.561448097229,17257363
2000-08-11,EBAY,4.46812022653151,4.53811690460851,4.40395649922257,4.52645015716553,20606573
2000-08-14,EBAY,4.36895879868822,4.61977951281115,4.36895879868822,4.49728584289551,32494176
2000-08-15,EBAY,4.48561997395137,4.99309609701599,4.47978702201933,4.8414363861084,33011194
2000-08-16,EBAY,4.89393364536249,5.69306192330044,4.8822668969669,5.36641073226929,85738435
2000-08-17,EBAY,5.30807968790424,5.9613816146363,5.30224673694898,5.88555240631104,69864854
2000-08-18,EBAY,6.03137735814899,6.38719275964486,5.02809190339123,5.13308668136597,85568314
2000-08-21,EBAY,5.26724896523916,5.3780775786209,5.15787954134038,5.23808336257935,32549299
2000-08-22,EBAY,5.29641342163086,5.4947371240937,5.2730811964615,5.29641342163086,30239827
2000-08-23,EBAY,5.30808003829527,5.51223756474041,5.13308853741203,5.39557600021362,24943248
2000-08-24,EBAY,5.51223628200696,5.80972180657699,5.48890363616849,5.72805881500244,44472067
2000-08-25,EBAY,5.82138860408108,5.92055046089314,5.66972892046843,5.80388975143433,19100189
2000-08-28,EBAY,5.78638968842021,5.91471670513418,5.69306079519063,5.87388563156128,18745690
2000-08-29,EBAY,5.80972342410163,5.8797201122452,5.66972962486102,5.70472860336304,12376109
2000-08-30,EBAY,5.65223094035461,5.79805727264273,5.55306906823496,5.69889497756958,17510170
2000-08-31,EBAY,5.71639268505194,5.86805233918015,5.70472678555543,5.78638935089111,16741296
2000-09-01,EBAY,5.87971886017176,5.94971553340968,5.73972593664932,5.86805295944214,17280173
2000-09-05,EBAY,5.8563857044977,6.43385831432687,5.844720227734,6.29969835281372,75455107
2000-09-06,EBAY,6.32303185396757,6.37552968568325,6.04887848434638,6.12470769882202,53938051
2000-09-07,EBAY,6.15970492734937,6.27636604557127,5.92638269090557,6.21803569793701,23110877
2000-09-08,EBAY,6.17137154253387,6.29969899012412,6.04304451789703,6.14074802398682,24678086
2000-09-11,EBAY,6.06054437503241,6.29386708418652,5.98471473775557,6.04304552078247,13190602
2000-09-12,EBAY,6.04158662368217,6.10720869570619,5.76305782639824,5.80388975143433,21678624
2000-09-13,EBAY,5.67556182503747,5.93804922596266,5.58806588374462,5.83305358886719,18322762
2000-09-14,EBAY,6.01971103160102,6.48635503859866,6.01825311140702,6.38719320297241,42243379
2000-09-15,EBAY,6.37552873420192,6.3930280088289,6.12470678477327,6.29386615753174,32456160
2000-09-18,EBAY,6.22386925287528,6.5271890562448,6.07804335971008,6.16553974151611,31581792
2000-09-19,EBAY,6.31719823441891,6.47469086700223,5.91471743822016,6.13054084777832,34590758
2000-09-20,EBAY,6.20053713330118,7.23882049891717,6.16553900769767,7.14549160003662,130543142
2000-09-21,EBAY,6.80717350028149,6.85967131825948,6.49218913013381,6.64384794235229,70774387
2000-09-22,EBAY,6.3755295124568,6.74301178676098,6.35803065864718,6.70655488967896,32818262
2000-09-25,EBAY,6.73717754543538,7.02883012852422,6.57968493063164,6.75467681884766,28666915
2000-09-26,EBAY,6.9238358104435,7.09299433719436,6.58551833398837,6.59718465805054,32005670
2000-09-27,EBAY,6.63218260633927,6.63801555636512,5.85055334541366,5.92638254165649,47596032
2000-09-28,EBAY,6.00221435228278,6.53302222860142,5.98471465237554,6.45135879516602,39710563
2000-09-29,EBAY,6.34053102135816,6.47469143960702,6.26470180819624,6.41052770614624,20824214
2000-10-02,EBAY,6.53302231642388,6.55635454502473,5.92638394984832,6.24136924743652,28444522
2000-10-03,EBAY,6.33469635515458,6.45135704193317,5.7747234513946,5.78638935089111,23618390
2000-10-04,EBAY,5.72805803629654,6.16553768461037,5.51223553264124,6.03137731552124,24790234
2000-10-05,EBAY,5.93221625854146,6.28803260041556,5.83305440346979,5.96138143539429,19289318
2000-10-06,EBAY,5.96721506995701,6.0313787956527,5.14475380601608,5.54723501205444,46986826
2000-10-09,EBAY,5.49473749190942,5.86805354256222,4.99892820256301,5.68722867965698,33696432
2000-10-10,EBAY,5.64056594164684,5.80389114323677,5.24975094860802,5.40724277496338,26503805
2000-10-11,EBAY,5.01059345033448,5.24829071703936,4.75977236293298,4.94642972946167,41966813
2000-10-12,EBAY,5.09808873422076,5.30807829722173,4.75977174610437,4.7714376449585,43401917
2000-10-13,EBAY,4.71310863229865,5.22641767749903,4.70144272911175,5.21475219726562,33410362
2000-10-16,EBAY,5.09225649925347,5.7222261225498,4.87643311063805,5.56473350524902,38079677
2000-10-17,EBAY,5.72660029795811,5.76305676293664,4.80643607663559,4.92309761047363,47735741
2000-10-18,EBAY,4.52061658597623,5.2847469891839,4.23479738508018,4.98142766952515,68081904
2000-10-19,EBAY,5.31974703244978,5.62306559158854,5.01642720445054,5.33724546432495,51587712
2000-10-20,EBAY,6.19324424943504,6.20636933799691,5.34307670413008,5.41890716552734,167615395
2000-10-23,EBAY,5.3955747945848,5.71639296796371,5.22641628283994,5.55890035629272,41304384
2000-10-24,EBAY,5.33724443064151,5.34307738112138,5.03975888072741,5.04559183120728,67107744
2000-10-25,EBAY,5.21183366908063,5.35474412798793,4.79477115399233,5.04559183120728,62174218
2000-10-26,EBAY,5.08642376783449,5.18558561808674,4.57311481917722,4.89976596832275,48813494
2000-10-27,EBAY,4.94059707245242,5.16225342209212,4.68394259668475,4.79477119445801,33108134
2000-10-30,EBAY,4.82393478591863,4.8880984895281,4.48561742203047,4.59644556045532,34090848
2000-10-31,EBAY,4.66061020239329,4.89976537323332,4.54978161870186,4.80643606185913,74857306
2000-11-01,EBAY,4.77143950632333,5.31974711724518,4.7656065546208,5.04121828079224,71615491
2000-11-02,EBAY,5.13308780703835,5.41307492992915,5.0864237800022,5.36057710647583,45110736
2000-11-03,EBAY,5.36057735820229,5.50057029179147,4.95809698683406,5.11558961868286,42949526
2000-11-06,EBAY,5.11558944506932,5.33141157743603,5.01642632442844,5.07475709915161,30243629
2000-11-07,EBAY,5.06309231568686,5.31974682918926,4.86476816195827,5.29058122634888,28946333
2000-11-08,EBAY,5.23808187398563,5.40724037575397,4.74227269101982,4.81810188293457,37833523
2000-11-09,EBAY,4.6547773646269,4.72477489125435,4.31646070890768,4.54394960403442,40820630
2000-11-10,EBAY,4.48270183826226,4.73644002929501,4.29312736661282,4.29896116256714,31767120
2000-11-13,EBAY,4.19979954691218,4.24646442807374,3.96647725587184,4.00147581100464,55741910
2000-11-14,EBAY,4.19980000873178,4.45645455709848,4.01897553050676,4.45062160491943,38370499
2000-11-15,EBAY,4.38062432735306,4.57894803954631,4.21729874315426,4.27562952041626,23156496
2000-11-16,EBAY,4.19396659537455,4.42728888641489,4.00147581100464,4.00147581100464,30884198
2000-11-17,EBAY,4.01897464665259,4.10647102486365,3.78565280422134,4.05397319793701,39957667
2000-11-20,EBAY,3.43566904439444,3.47066738267134,3.14984917606134,3.21984648704529,100527610
2000-11-21,EBAY,3.31317450814349,3.35983937866031,2.86986289072097,2.94569230079651,59233680
2000-11-22,EBAY,2.93985929323431,3.28984285460875,2.72986970624904,3.06818652153015,72763574
2000-11-24,EBAY,3.25484488115037,3.47650018146584,3.16151597747781,3.44733500480652,32614877
2000-11-27,EBAY,3.5639955997467,3.62815931332719,3.44150133358245,3.5639955997467,45408211
2000-11-28,EBAY,3.48816727015749,3.53920612282852,3.32484167274979,3.3627564907074,41803344
2000-11-29,EBAY,3.35983941653231,3.49983254932391,3.18484731324355,3.46483421325684,44207856
2000-11-30,EBAY,3.33650673600643,3.3948375033116,2.88736135038869,3.20234656333923,39444451
2000-12-01,EBAY,3.26067782730193,3.50566556466741,3.16151597302777,3.24317812919617,58766083
2000-12-04,EBAY,3.19068046007558,3.19068046007558,2.86986233901331,3.01568818092346,42383088
2000-12-05,EBAY,3.15568296253176,3.69815667539967,2.91652712304485,3.68649077415466,71139341
2000-12-06,EBAY,3.55816275938528,3.68649019048312,3.28984263222165,3.38900446891785,43243200
2000-12-07,EBAY,3.27817593628117,3.39192099484436,3.07985225990233,3.2665102481842,35389094
2000-12-08,EBAY,3.50566508643817,3.72732141358772,3.45316832552616,3.60482692718506,52141795
2000-12-11,EBAY,3.60482727232158,4.05980587005615,3.49983268306163,4.05980587005615,38114842
2000-12-12,EBAY,3.96064367661355,4.18813253281483,3.70982175159102,3.82065033912659,30139085
2000-12-13,EBAY,3.94897774728579,3.96647617417322,3.64565927460489,3.66315770149231,26585539
2000-12-14,EBAY,3.65732532110498,3.75648717745889,3.3948380916052,3.45316886901855,24375859
2000-12-15,EBAY,3.42400365210773,3.83814995086867,3.26651101043843,3.54649710655212,47145542
2000-12-18,EBAY,3.53483084773021,3.68065778387208,3.45316869398827,3.57566213607788,26800330
2000-12-19,EBAY,3.51733131874694,3.52316426783268,3.00985523183772,3.01568818092346,47026742
2000-12-20,EBAY,2.85236387213912,2.98652408503267,2.49654748063632,2.60737609863281,57434573
2000-12-21,EBAY,2.59570861465394,3.074019391923,2.52571215796588,2.65403938293457,52211174
2000-12-22,EBAY,2.79986601764789,3.28400888606799,2.79986601764789,3.2665102481842,39452054
2000-12-26,EBAY,3.35983999869336,3.48233430189111,3.13235088057858,3.23734569549561,27653789
2000-12-27,EBAY,3.28984308242798,3.37150544677246,3.03902134708367,3.28984308242798,23083315
2000-12-28,EBAY,3.28984358815097,3.63982638165492,3.27817683945628,3.52899861335754,31764269
2000-12-29,EBAY,3.52899910178221,3.56983019014391,3.04485518706119,3.07985353469849,34678195
2001-01-02,EBAY,3.14401583647065,3.19651365460652,2.68320475671388,2.81736493110657,43383859
2001-01-03,EBAY,2.75320147699662,3.68649068317846,2.75320147699662,3.67336559295654,65531981
2001-01-04,EBAY,3.47649992353436,3.67482382912433,3.23734515430879,3.30150866508484,52275802
2001-01-05,EBAY,3.34817337261319,3.35984012151363,2.84653108482437,2.85236382484436,58458154
2001-01-08,EBAY,2.89319568286007,2.91652727508969,2.65403983090545,2.8581964969635,76336128
2001-01-09,EBAY,2.97485783287013,3.26651064451493,2.91652705906447,3.11485075950623,46161878
2001-01-10,EBAY,3.01568898570452,3.68649078670109,2.96902495761227,3.66899108886719,65674541
2001-01-11,EBAY,3.447334561018,3.94897777663299,3.35983925378036,3.82065033912659,72218045
2001-01-12,EBAY,3.93147768281673,3.9548103263229,3.63399218798303,3.73898696899414,51584861
2001-01-16,EBAY,3.72732185478227,4.15313486376536,3.72148890415458,4.08897113800049,48161520
2001-01-17,EBAY,4.29312825899703,4.44478795243175,3.98397676677449,4.03647375106812,85639594
2001-01-18,EBAY,4.1648006966413,4.42145517253351,3.97814331894583,4.37479114532471,90686218
2001-01-19,EBAY,5.08642535138346,5.11559095885231,4.48562026641899,4.67811107635498,157235126
2001-01-22,EBAY,4.73060702140645,4.95809630001359,4.56144851142183,4.61394548416138,60498662
2001-01-23,EBAY,4.59644801603764,4.92309923425375,4.54978313333898,4.88810110092163,61181050
2001-01-24,EBAY,4.87643339559036,5.14475377504736,4.87060044500407,5.07475709915161,62977306
2001-01-25,EBAY,5.12142176104711,5.14475356242804,4.63144547297972,4.64894390106201,46845216
2001-01-26,EBAY,4.4972866513211,4.76560711359841,4.43895585859344,4.65477848052979,46176134
2001-01-29,EBAY,4.74227358758992,4.92893139667975,4.66644395838553,4.88226652145386,42812669
2001-01-30,EBAY,4.94642990221711,4.96976212671725,4.78893812700958,4.96392917633057,33959693
2001-01-31,EBAY,4.93476446239347,4.99309524056914,4.58478106219982,4.60811328887939,38265005
2001-02-01,EBAY,4.60228037342897,4.66644410303084,4.42145550952983,4.50311851501465,36812794
2001-02-02,EBAY,4.5672818296054,4.57311478005189,4.24063068325454,4.31500196456909,37321258
2001-02-05,EBAY,4.2581298418956,4.4331221744997,4.00147535124048,4.35729169845581,40064112
2001-02-06,EBAY,4.25812959696574,4.38645662343514,4.1648006966413,4.37479114532471,33511104
2001-02-07,EBAY,4.29312633811121,4.32958279586634,4.15313345574087,4.31062602996826,28875053
2001-02-08,EBAY,4.36895761572812,4.56144834139608,4.30479389952102,4.39812278747559,29277072
2001-02-09,EBAY,4.33979283173144,4.39812360907633,3.98397648567397,4.15896797180176,30952627
2001-02-12,EBAY,4.15896873392653,4.52061809710416,4.1531357820092,4.40395736694336,28379894
2001-02-13,EBAY,4.52499009933144,4.72477292271749,4.42145367635034,4.42728662490845,46216051
2001-02-14,EBAY,4.46957948592845,4.75977381581273,4.4506214404019,4.68394374847412,51551597
2001-02-15,EBAY,4.74081436035261,4.95226312255034,4.68977488728327,4.71310710906982,40134442
2001-02-16,EBAY,4.4097879597506,4.68394120568999,4.4097879597506,4.54978084564209,34958563
2001-02-20,EBAY,4.57311509520411,4.59061394774949,4.1298023716526,4.15896797180176,37551254
2001-02-21,EBAY,4.02626587664778,4.35145869952542,4.02480753320867,4.2639627456665,42399245
2001-02-22,EBAY,4.30625304713773,4.38645686147254,3.89648053113336,4.15896797180176,52780464
2001-02-23,EBAY,4.05980572770754,4.16480052476277,3.76231976446207,4.14730167388916,55906330
2001-02-26,EBAY,4.16480132267805,4.25229728562262,3.88481500257168,4.23479843139648,38513059
2001-02-27,EBAY,4.2697961442301,4.31646016925634,3.90231308769871,3.93147826194763,39274330
